VIN110,County,City,State,PostalCode,ModelYear,Make,Model,VehicleType,CAFVEligibility,ElectricRange,BaseMSRP,LegislativeDistrict,DOLVehicleID,ElectricUtility,CensusTract,Latitude,Longitude
1N4AZ1CP371,King,Bellevue,WA,95776,2016,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.0,0,4,926663816,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.39527512372323,-122.27523830249133
1N4AZ1CP372,Multnomah,Portland,WA,97372,2024,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,144.0,0,39,234938020,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.084994724079905,-121.70813397404964
1N4AZ1CP373,Los Angeles,Los Angeles,WA,99347,2021,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,150.0,0,21,710219855,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.14781116944153,-121.41044054409882
1N4AZ1CP374,Los Angeles,Los Angeles,WA,93939,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,65.0,0,27,530694681,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.80632727930161,-122.34779590263166
1N4AZ1CP375,San Francisco,San Francisco,WA,94204,2018,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227.0,0,38,714617342,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.00423638601941,-122.66387935270615
1N4AZ1CP376,Multnomah,Portland,WA,95920,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,274.0,0,28,816759460,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.61515628330748,-121.42117004335728
1N4AZ1CP377,Multnomah,Portland,WA,95311,2015,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.0,0,49,226119149,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.300968821641945,-121.46170491080008
1N4AZ1CP378,Multnomah,Portland,WA,91399,2019,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.0,0,36,382961073,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.492291304341876,-122.21957274247066
1N4AZ1CP379,King,Bellevue,WA,99536,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,93.0,0,16,522678090,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.96960738000759,-121.62276563853057
1N4AZ1CP380,King,Seattle,WA,99430,2019,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,103.0,0,9,731179598,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.70786024106659,-121.7789179665503
1N4AZ1CP381,King,Bellevue,WA,94403,2021,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,86.0,0,38,560966618,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.80452888107667,-122.33604375821369
1N4AZ1CP382,King,Seattle,WA,94225,2023,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,152.0,0,14,509302681,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.58032593347194,-122.08382662425136
1N4AZ1CP383,King,Seattle,WA,91158,2016,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,265.0,0,17,912264217,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.98461173707195,-122.84958542372122
1N4AZ1CP384,San Francisco,San Francisco,WA,95742,2019,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,87.0,0,22,630918185,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.009618161138775,-122.96195731732502
1N4AZ1CP385,San Francisco,San Francisco,WA,98823,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,65.0,0,22,361871732,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.7519532098,-121.33406569042491
1N4AZ1CP386,King,Seattle,WA,97945,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,247.0,0,2,587925945,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.31855425028574,-121.63717664710045
1N4AZ1CP387,Los Angeles,Los Angeles,WA,98080,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,297.0,0,1,424207204,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.53286433133069,-121.16357877232957
1N4AZ1CP388,King,Seattle,WA,92414,2023,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.0,0,47,838963379,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.141729727476665,-121.25549142574533
1N4AZ1CP389,King,Bellevue,WA,96680,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,263.0,0,8,695684306,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.308861903696446,-121.8329596734459
1N4AZ1CP390,King,Seattle,WA,96868,2022,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,274.0,0,26,896492605,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.22642574529719,-122.4070966674609
1N4AZ1CP391,San Francisco,San Francisco,WA,98072,2020,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.0,0,47,566084023,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.642324828372864,-122.36727736148943
1N4AZ1CP392,Los Angeles,Los Angeles,WA,95868,2024,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,195.0,0,45,131661423,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.284475401192836,-122.51283655407161
1N4AZ1CP393,Los Angeles,Los Angeles,WA,97339,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,202.0,0,5,336370633,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.96632642531746,-121.72642235809664
1N4AZ1CP394,Multnomah,Portland,WA,91467,2018,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,260.0,0,33,278640888,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.59259031594246,-121.6654431337816
1N4AZ1CP395,Los Angeles,Los Angeles,WA,94412,2018,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.0,0,35,791681578,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.664467609472325,-121.76145920901526
1N4AZ1CP396,San Francisco,San Francisco,WA,99439,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,180.0,0,8,754193392,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.138797899657966,-122.3512710647593
1N4AZ1CP397,Multnomah,Portland,WA,94964,2017,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,75.0,0,13,277325641,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.479097655084196,-122.89873412551196
1N4AZ1CP398,Multnomah,Portland,WA,94494,2019,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205.0,0,39,314305661,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.92704604467473,-122.45434362740093
1N4AZ1CP399,San Francisco,San Francisco,WA,99366,2018,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255.0,0,10,277780392,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.0623875853849,-122.92841371445266
1N4AZ1CP400,San Francisco,San Francisco,WA,95254,2016,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,125.0,0,26,386819272,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.706996941474095,-121.3395908541008
1N4AZ1CP401,King,Seattle,WA,98472,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,273.0,0,4,576715515,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.71327295679175,-121.15943112554568
1N4AZ1CP402,Los Angeles,Los Angeles,WA,99679,2021,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,243.0,0,49,273512700,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.704093548167705,-121.56274800547088
1N4AZ1CP403,King,Bellevue,WA,95125,2021,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,238.0,0,9,584518049,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.7014954619079,-121.72136316335398
1N4AZ1CP404,San Francisco,San Francisco,WA,96667,2015,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76.0,0,22,518498487,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.881227428022044,-122.20118708561716
1N4AZ1CP405,Los Angeles,Los Angeles,WA,96473,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.0,0,5,703915702,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.06324760099046,-121.63637762443756
1N4AZ1CP406,Los Angeles,Los Angeles,WA,92483,2016,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,264.0,0,2,126479796,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.36971900276222,-121.61045355897222
1N4AZ1CP407,King,Bellevue,WA,95462,2023,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,88.0,0,17,962755928,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.354775292349046,-121.48017953361621
1N4AZ1CP408,Los Angeles,Los Angeles,WA,92579,2015,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,132.0,0,32,510792605,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.74196667458924,-121.29135590333439
1N4AZ1CP409,Los Angeles,Los Angeles,WA,92073,2023,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,64.0,0,20,805598182,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.8421824780606,-122.51520902148637
1N4AZ1CP410,Multnomah,Portland,WA,99483,2015,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,268.0,0,27,314375411,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.50293635494619,-122.50879234257836
1N4AZ1CP411,Multnomah,Portland,WA,95324,2020,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146.0,0,33,447875918,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.21570816520507,-122.2947656729065
1N4AZ1CP412,King,Seattle,WA,90806,2023,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146.0,0,16,295615043,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.920906241084495,-121.40563085725894
1N4AZ1CP413,King,Seattle,WA,91664,2023,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.0,0,17,795844498,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.02534501571357,-122.78079698518573
1N4AZ1CP414,Multnomah,Portland,WA,99743,2019,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,64.0,0,35,441184130,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.06050967760885,-122.86531534112962
1N4AZ1CP415,King,Seattle,WA,96978,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,250.0,0,45,948248259,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.74035335840232,-122.05452181913967
1N4AZ1CP416,San Francisco,San Francisco,WA,92573,2016,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,263.0,0,5,831764020,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.52889501975743,-121.04824622289448
1N4AZ1CP417,King,Seattle,WA,97634,2022,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,142.0,0,15,422062236,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.28081433995824,-122.38910255763975
1N4AZ1CP418,King,Bellevue,WA,90712,2016,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,264.0,0,8,725831939,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.77468650482601,-121.19679496762097
1N4AZ1CP419,King,Bellevue,WA,92042,2017,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,127.0,0,19,796687128,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.32506882671769,-121.68888157953815
1N4AZ1CP420,San Francisco,San Francisco,WA,97184,2015,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,160.0,0,14,863707062,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.98010618213532,-121.38271370324404
1N4AZ1CP421,Multnomah,Portland,WA,93852,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170.0,0,4,806712986,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.503130937236996,-121.4165375242939
1N4AZ1CP422,San Francisco,San Francisco,WA,95126,2016,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,79.0,0,14,658218565,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.75547872443701,-122.15493322640232
1N4AZ1CP423,Multnomah,Portland,WA,92931,2020,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,84.0,0,41,960955422,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.88554524397415,-121.09347807123405
1N4AZ1CP424,Multnomah,Portland,WA,95678,2015,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53.0,0,19,405612296,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.57075967061075,-122.60297839877579
1N4AZ1CP425,Multnomah,Portland,WA,95470,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,253.0,0,30,740738451,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.45656069331525,-121.0979101153939
1N4AZ1CP426,San Francisco,San Francisco,WA,93882,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,214.0,0,14,281434290,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.06987054512395,-122.28147762986947
1N4AZ1CP427,San Francisco,San Francisco,WA,92349,2016,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,228.0,0,24,310584647,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.312499124058405,-121.38717647818828
1N4AZ1CP428,San Francisco,San Francisco,WA,95567,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,199.0,0,34,917449890,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.42894803278838,-121.07730773438394
1N4AZ1CP429,Los Angeles,Los Angeles,WA,95477,2018,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.0,0,27,368532560,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.17010837433855,-121.1693960852924
1N4AZ1CP430,King,Bellevue,WA,93841,2024,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,217.0,0,23,577497622,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.415948950274476,-121.34067490811333
1N4AZ1CP431,King,Bellevue,WA,96572,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,145.0,0,5,906328340,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.16620927438456,-121.26921169387369
1N4AZ1CP432,King,Seattle,WA,94992,2016,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.0,0,27,586319740,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.998408508928584,-122.34473166947964
1N4AZ1CP433,King,Seattle,WA,97294,2022,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,99.0,0,9,243638277,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.78420088780529,-122.60732473047953
1N4AZ1CP434,Multnomah,Portland,WA,99977,2024,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,204.0,0,43,841245055,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.08318422183969,-122.38775901068533
1N4AZ1CP435,San Francisco,San Francisco,WA,91773,2015,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,104.0,0,40,167320314,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.76829868068855,-121.29633944599678
1N4AZ1CP436,Multnomah,Portland,WA,91477,2023,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,0,45,640357583,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.13111326753217,-121.92131148419026
1N4AZ1CP437,San Francisco,San Francisco,WA,94393,2019,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,163.0,0,9,291295711,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.83774087794093,-122.3967174116825
1N4AZ1CP438,King,Seattle,WA,94569,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.0,0,29,250468014,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.56338178561049,-122.82416202266226
1N4AZ1CP439,King,Seattle,WA,91326,2016,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,246.0,0,40,621912867,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.84727368935521,-121.23770736873517
1N4AZ1CP440,King,Bellevue,WA,91625,2020,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,188.0,0,35,571443435,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.49571686735676,-122.9917807540902
1N4AZ1CP441,San Francisco,San Francisco,WA,98766,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.0,0,35,685634692,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.60832973544466,-121.0813271745462
1N4AZ1CP442,Los Angeles,Los Angeles,WA,99780,2019,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,176.0,0,10,428517644,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.99097376123831,-122.50052324143584
1N4AZ1CP443,Los Angeles,Los Angeles,WA,93514,2023,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,234.0,0,15,908715728,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.50607864460281,-121.46523057960894
1N4AZ1CP444,King,Seattle,WA,96540,2018,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.0,0,17,960989368,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.920870575624164,-121.67616027735882
1N4AZ1CP445,Multnomah,Portland,WA,91583,2017,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270.0,0,33,929107022,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.13983886759489,-121.17914084678446
1N4AZ1CP446,King,Seattle,WA,96810,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,92.0,0,36,269180742,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.49986129913808,-122.1443769937773
1N4AZ1CP447,King,Bellevue,WA,98981,2022,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,58.0,0,35,981582906,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.482385927178065,-121.34640194500611
1N4AZ1CP448,King,Seattle,WA,90169,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.0,0,21,644404357,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.53175608909628,-122.36448524434817
1N4AZ1CP449,King,Bellevue,WA,97332,2020,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,282.0,0,15,165776964,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.29125491284746,-122.02335363541945
1N4AZ1CP450,Multnomah,Portland,WA,92318,2021,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,254.0,0,10,386942454,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.58403892195944,-122.26356416101088
1N4AZ1CP451,Multnomah,Portland,WA,95880,2020,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75.0,0,31,183613601,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.36327666846471,-122.4092923011485
1N4AZ1CP452,King,Seattle,WA,99137,2021,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,181.0,0,9,688446226,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.178862065954455,-121.92041738922256
1N4AZ1CP453,San Francisco,San Francisco,WA,94110,2017,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,180.0,0,35,822917690,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.75081110225868,-121.07178685852185
1N4AZ1CP454,Multnomah,Portland,WA,93611,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,120.0,0,9,945687230,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.11866238782694,-121.73374562105748
1N4AZ1CP455,Multnomah,Portland,WA,93647,2017,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,170.0,0,7,336708636,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.84832859059532,-122.21272798366059
1N4AZ1CP456,King,Bellevue,WA,96538,2019,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.0,0,8,940823803,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.04371352786572,-121.68008275707506
1N4AZ1CP457,King,Seattle,WA,92629,2019,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,254.0,0,7,796202403,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.95799982650648,-121.38716279990095
1N4AZ1CP458,Los Angeles,Los Angeles,WA,99332,2021,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.0,0,8,964573782,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.84975525779235,-122.26723289578334
1N4AZ1CP459,San Francisco,San Francisco,WA,96584,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,271.0,0,9,595587809,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.948944312802844,-122.91395308744815
1N4AZ1CP460,Los Angeles,Los Angeles,WA,90862,2018,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265.0,0,11,151845622,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.061243392868,-122.55517366529918
1N4AZ1CP461,Los Angeles,Los Angeles,WA,98329,2016,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234.0,0,30,455771380,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.411507003790305,-122.85122099815136
1N4AZ1CP462,Los Angeles,Los Angeles,WA,93098,2016,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,290.0,0,3,822992625,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.88622879876865,-121.22051717886971
1N4AZ1CP463,Multnomah,Portland,WA,99199,2020,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,157.0,0,15,801940367,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.91620846972047,-122.66762574119122
