VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Vehicle Type,CAFV Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,Census Tract
1N4AZ1CP367,King,Seattle,WA,90570,2015,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,50,0,5,385643328,POINT (-121.01978353648992 47.35024265472819),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP368,Multnomah,Portland,WA,92862,2021,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,62,0,9,651291451,POINT (-121.70307567464539 47.90664445524985),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP369,San Francisco,San Francisco,WA,99085,2018,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,114,0,5,274671380,POINT (-121.91494632868869 46.97184730326868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP370,Los Angeles,Los Angeles,WA,98559,2020,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,227,0,42,954274530,POINT (-122.25452593359397 47.41394281486402),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP371,King,Bellevue,WA,95776,2016,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126,0,4,926663816,POINT (-122.27523830249133 46.39527512372323),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP372,Multnomah,Portland,WA,97372,2024,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,144,0,39,234938020,POINT (-121.70813397404964 46.084994724079905),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP373,Los Angeles,Los Angeles,WA,99347,2021,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,150,0,21,710219855,POINT (-121.41044054409882 47.14781116944153),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP374,Los Angeles,Los Angeles,WA,93939,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,65,0,27,530694681,POINT (-122.34779590263166 46.80632727930161),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP375,San Francisco,San Francisco,WA,94204,2018,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,227,0,38,714617342,POINT (-122.66387935270615 47.00423638601941),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP376,Multnomah,Portland,WA,95920,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,274,0,28,816759460,POINT (-121.42117004335728 46.61515628330748),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP377,Multnomah,Portland,WA,95311,2015,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,49,226119149,POINT (-121.46170491080008 47.300968821641945),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP378,Multnomah,Portland,WA,91399,2019,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134,0,36,382961073,POINT (-122.21957274247066 46.492291304341876),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP379,King,Bellevue,WA,99536,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,93,0,16,522678090,POINT (-121.62276563853057 46.96960738000759),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP380,King,Seattle,WA,99430,2019,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,103,0,9,731179598,POINT (-121.7789179665503 46.70786024106659),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP381,King,Bellevue,WA,94403,2021,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,86,0,38,560966618,POINT (-122.33604375821369 46.80452888107667),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP382,King,Seattle,WA,94225,2023,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,152,0,14,509302681,POINT (-122.08382662425136 46.58032593347194),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP383,King,Seattle,WA,91158,2016,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,265,0,17,912264217,POINT (-122.84958542372122 46.98461173707195),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP384,San Francisco,San Francisco,WA,95742,2019,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,87,0,22,630918185,POINT (-122.96195731732502 47.009618161138775),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP385,San Francisco,San Francisco,WA,98823,2015,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,65,0,22,361871732,POINT (-121.33406569042491 46.7519532098),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP386,King,Seattle,WA,97945,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,247,0,2,587925945,POINT (-121.63717664710045 46.31855425028574),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP387,Los Angeles,Los Angeles,WA,98080,2024,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,297,0,1,424207204,POINT (-121.16357877232957 46.53286433133069),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP388,King,Seattle,WA,92414,2023,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131,0,47,838963379,POINT (-121.25549142574533 47.141729727476665),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP389,King,Bellevue,WA,96680,2018,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,263,0,8,695684306,POINT (-121.8329596734459 47.308861903696446),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP390,King,Seattle,WA,96868,2022,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,274,0,26,896492605,POINT (-122.4070966674609 46.22642574529719),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP391,San Francisco,San Francisco,WA,98072,2020,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166,0,47,566084023,POINT (-122.36727736148943 46.642324828372864),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP392,Los Angeles,Los Angeles,WA,95868,2024,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,195,0,45,131661423,POINT (-122.51283655407161 47.284475401192836),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP393,Los Angeles,Los Angeles,WA,97339,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,202,0,5,336370633,POINT (-121.72642235809664 47.96632642531746),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP394,Multnomah,Portland,WA,91467,2018,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,260,0,33,278640888,POINT (-121.6654431337816 47.59259031594246),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP395,Los Angeles,Los Angeles,WA,94412,2018,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176,0,35,791681578,POINT (-121.76145920901526 47.664467609472325),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP396,San Francisco,San Francisco,WA,99439,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,180,0,8,754193392,POINT (-122.3512710647593 46.138797899657966),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP397,Multnomah,Portland,WA,94964,2017,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,75,0,13,277325641,POINT (-122.89873412551196 46.479097655084196),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP398,Multnomah,Portland,WA,94494,2019,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,205,0,39,314305661,POINT (-122.45434362740093 46.92704604467473),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP399,San Francisco,San Francisco,WA,99366,2018,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,255,0,10,277780392,POINT (-122.92841371445266 46.0623875853849),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP400,San Francisco,San Francisco,WA,95254,2016,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,125,0,26,386819272,POINT (-121.3395908541008 47.706996941474095),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP401,King,Seattle,WA,98472,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,273,0,4,576715515,POINT (-121.15943112554568 47.71327295679175),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP402,Los Angeles,Los Angeles,WA,99679,2021,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,243,0,49,273512700,POINT (-121.56274800547088 47.704093548167705),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP403,King,Bellevue,WA,95125,2021,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,238,0,9,584518049,POINT (-121.72136316335398 47.7014954619079),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP404,San Francisco,San Francisco,WA,96667,2015,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,22,518498487,POINT (-122.20118708561716 46.881227428022044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP405,Los Angeles,Los Angeles,WA,96473,2024,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144,0,5,703915702,POINT (-121.63637762443756 47.06324760099046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP406,Los Angeles,Los Angeles,WA,92483,2016,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,264,0,2,126479796,POINT (-121.61045355897222 47.36971900276222),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP407,King,Bellevue,WA,95462,2023,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,88,0,17,962755928,POINT (-121.48017953361621 47.354775292349046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP408,Los Angeles,Los Angeles,WA,92579,2015,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,132,0,32,510792605,POINT (-121.29135590333439 47.74196667458924),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP409,Los Angeles,Los Angeles,WA,92073,2023,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,64,0,20,805598182,POINT (-122.51520902148637 47.8421824780606),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP410,Multnomah,Portland,WA,99483,2015,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,268,0,27,314375411,POINT (-122.50879234257836 47.50293635494619),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP411,Multnomah,Portland,WA,95324,2020,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146,0,33,447875918,POINT (-122.2947656729065 47.21570816520507),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP412,King,Seattle,WA,90806,2023,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146,0,16,295615043,POINT (-121.40563085725894 47.920906241084495),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP413,King,Seattle,WA,91664,2023,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124,0,17,795844498,POINT (-122.78079698518573 47.02534501571357),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP414,Multnomah,Portland,WA,99743,2019,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,64,0,35,441184130,POINT (-122.86531534112962 46.06050967760885),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP415,King,Seattle,WA,96978,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,250,0,45,948248259,POINT (-122.05452181913967 46.74035335840232),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP416,San Francisco,San Francisco,WA,92573,2016,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,263,0,5,831764020,POINT (-121.04824622289448 46.52889501975743),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP417,King,Seattle,WA,97634,2022,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,142,0,15,422062236,POINT (-122.38910255763975 47.28081433995824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP418,King,Bellevue,WA,90712,2016,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,264,0,8,725831939,POINT (-121.19679496762097 46.77468650482601),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP419,King,Bellevue,WA,92042,2017,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,127,0,19,796687128,POINT (-121.68888157953815 47.32506882671769),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP420,San Francisco,San Francisco,WA,97184,2015,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,160,0,14,863707062,POINT (-121.38271370324404 47.98010618213532),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP421,Multnomah,Portland,WA,93852,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170,0,4,806712986,POINT (-121.4165375242939 46.503130937236996),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP422,San Francisco,San Francisco,WA,95126,2016,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,79,0,14,658218565,POINT (-122.15493322640232 47.75547872443701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP423,Multnomah,Portland,WA,92931,2020,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,84,0,41,960955422,POINT (-121.09347807123405 46.88554524397415),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP424,Multnomah,Portland,WA,95678,2015,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,19,405612296,POINT (-122.60297839877579 47.57075967061075),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP425,Multnomah,Portland,WA,95470,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,253,0,30,740738451,POINT (-121.0979101153939 47.45656069331525),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP426,San Francisco,San Francisco,WA,93882,2022,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,214,0,14,281434290,POINT (-122.28147762986947 47.06987054512395),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP427,San Francisco,San Francisco,WA,92349,2016,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,228,0,24,310584647,POINT (-121.38717647818828 46.312499124058405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP428,San Francisco,San Francisco,WA,95567,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,199,0,34,917449890,POINT (-121.07730773438394 46.42894803278838),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP429,Los Angeles,Los Angeles,WA,95477,2018,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137,0,27,368532560,POINT (-121.1693960852924 47.17010837433855),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP430,King,Bellevue,WA,93841,2024,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,217,0,23,577497622,POINT (-121.34067490811333 47.415948950274476),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP431,King,Bellevue,WA,96572,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,145,0,5,906328340,POINT (-121.26921169387369 46.16620927438456),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP432,King,Seattle,WA,94992,2016,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104,0,27,586319740,POINT (-122.34473166947964 46.998408508928584),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP433,King,Seattle,WA,97294,2022,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,99,0,9,243638277,POINT (-122.60732473047953 47.78420088780529),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP434,Multnomah,Portland,WA,99977,2024,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,204,0,43,841245055,POINT (-122.38775901068533 47.08318422183969),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP435,San Francisco,San Francisco,WA,91773,2015,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,104,0,40,167320314,POINT (-121.29633944599678 47.76829868068855),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP436,Multnomah,Portland,WA,91477,2023,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,45,640357583,POINT (-121.92131148419026 46.13111326753217),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP437,San Francisco,San Francisco,WA,94393,2019,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,163,0,9,291295711,POINT (-122.3967174116825 47.83774087794093),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP438,King,Seattle,WA,94569,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168,0,29,250468014,POINT (-122.82416202266226 46.56338178561049),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP439,King,Seattle,WA,91326,2016,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,246,0,40,621912867,POINT (-121.23770736873517 46.84727368935521),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP440,King,Bellevue,WA,91625,2020,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,188,0,35,571443435,POINT (-122.9917807540902 47.49571686735676),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP441,San Francisco,San Francisco,WA,98766,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116,0,35,685634692,POINT (-121.0813271745462 47.60832973544466),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP442,Los Angeles,Los Angeles,WA,99780,2019,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,176,0,10,428517644,POINT (-122.50052324143584 47.99097376123831),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP443,Los Angeles,Los Angeles,WA,93514,2023,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,234,0,15,908715728,POINT (-121.46523057960894 46.50607864460281),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP444,King,Seattle,WA,96540,2018,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141,0,17,960989368,POINT (-121.67616027735882 47.920870575624164),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP445,Multnomah,Portland,WA,91583,2017,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,33,929107022,POINT (-121.17914084678446 46.13983886759489),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP446,King,Seattle,WA,96810,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,92,0,36,269180742,POINT (-122.1443769937773 46.49986129913808),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP447,King,Bellevue,WA,98981,2022,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,58,0,35,981582906,POINT (-121.34640194500611 46.482385927178065),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP448,King,Seattle,WA,90169,2021,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,0,21,644404357,POINT (-122.36448524434817 47.53175608909628),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP449,King,Bellevue,WA,97332,2020,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,282,0,15,165776964,POINT (-122.02335363541945 46.29125491284746),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP450,Multnomah,Portland,WA,92318,2021,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,254,0,10,386942454,POINT (-122.26356416101088 46.58403892195944),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP451,Multnomah,Portland,WA,95880,2020,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,31,183613601,POINT (-122.4092923011485 46.36327666846471),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP452,King,Seattle,WA,99137,2021,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,181,0,9,688446226,POINT (-121.92041738922256 46.178862065954455),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP453,San Francisco,San Francisco,WA,94110,2017,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,180,0,35,822917690,POINT (-121.07178685852185 47.75081110225868),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP454,Multnomah,Portland,WA,93611,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,120,0,9,945687230,POINT (-121.73374562105748 47.11866238782694),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP455,Multnomah,Portland,WA,93647,2017,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,170,0,7,336708636,POINT (-122.21272798366059 47.84832859059532),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP456,King,Bellevue,WA,96538,2019,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179,0,8,940823803,POINT (-121.68008275707506 46.04371352786572),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP457,King,Seattle,WA,92629,2019,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,254,0,7,796202403,POINT (-121.38716279990095 47.95799982650648),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
1N4AZ1CP458,Los Angeles,Los Angeles,WA,99332,2021,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,8,964573782,POINT (-122.26723289578334 47.84975525779235),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000
